"suite","experiment","replicate","time","resp"
"Pushchino","33","2",2.45,7.009444241
"Pushchino","33","2",3.45,6.645172965
"Pushchino","33","2",4.45,7.879731265
"Pushchino","33","2",5.45,8.284844168
"Pushchino","33","2",6.45,7.178516565
"Pushchino","33","2",7.45,7.383925924
"Pushchino","33","2",8.45,8.090245827
"Pushchino","33","2",9.45,6.733763259
"Pushchino","33","2",10.45,8.570735557
"Pushchino","33","2",11.45,8.595660962
"Pushchino","33","2",12.45,8.130787148
"Pushchino","33","2",13.45,8.84791807
"Pushchino","33","2",14.45,9.4073883
"Pushchino","33","2",15.45,9.33531484
"Pushchino","33","2",16.45,8.816385932
"Pushchino","33","2",17.45,8.480643733
"Pushchino","33","2",18.45,8.042196854
"Pushchino","33","2",19.45,6.636764394
"Pushchino","33","3",1.616666667,6.415739119
"Pushchino","33","3",2.616666667,7.468912545
"Pushchino","33","3",3.616666667,8.324784877
"Pushchino","33","3",4.616666667,6.630758273
"Pushchino","33","3",5.616666667,8.979151828
"Pushchino","33","3",6.616666667,7.556902227
"Pushchino","33","3",7.616666667,7.239178393
"Pushchino","33","3",8.616666667,8.46863149
"Pushchino","33","3",9.616666667,7.116653512
"Pushchino","33","3",10.61666667,8.535900052
"Pushchino","33","3",11.61666667,8.624790652
"Pushchino","33","3",12.61666667,8.547311683
"Pushchino","33","3",13.61666667,8.979151828
"Pushchino","33","3",14.61666667,9.480662983
"Pushchino","33","3",15.61666667,10.24314012
"Pushchino","33","3",16.61666667,9.1506266
"Pushchino","33","3",17.61666667,8.798968179
"Pushchino","33","3",18.61666667,8.318478449
"Pushchino","33","3",19.61666667,6.907340174
"Pushchino","34","1",1.383333333,3.632502358
"Pushchino","34","1",2.383333333,6.125643444
"Pushchino","34","1",3.383333333,7.068003927
"Pushchino","34","1",4.383333333,6.108826304
"Pushchino","34","1",5.383333333,8.13529174
"Pushchino","34","1",6.383333333,5.970084894
"Pushchino","34","1",7.383333333,6.096213448
"Pushchino","34","1",8.383333333,5.617825861
"Pushchino","34","1",9.383333333,5.182081737
"Pushchino","34","1",10.38333333,6.756886827
"Pushchino","34","1",11.38333333,7.053589235
"Pushchino","34","1",12.38333333,6.369491982
"Pushchino","34","1",13.38333333,7.255394922
"Pushchino","34","1",14.38333333,7.530174986
"Pushchino","34","1",15.38333333,8.925096733
"Pushchino","34","1",16.38333333,6.707336324
"Pushchino","34","1",17.38333333,5.477582921
"Pushchino","34","1",18.38333333,7.504648969
"Pushchino","34","1",19.38333333,8.644310547
"Pushchino","34","1",20.38333333,12.83988681
"Pushchino","34","1",21.38333333,9.301980865
"Pushchino","34","1",22.38333333,12.96751689
"Pushchino","34","1",23.38333333,12.21104587
"Pushchino","34","1",24.38333333,19.91930237
"Pushchino","34","1",25.38333333,20.38958169
"Pushchino","34","1",26.38333333,24.55182397
"Pushchino","34","1",27.38333333,26.01851888
"Pushchino","34","1",28.38333333,29.15461528
"Pushchino","34","1",29.38333333,31.62012821
"Pushchino","34","1",30.38333333,35.59347797
"Pushchino","34","1",31.38333333,41.77377712
"Pushchino","34","1",32.38333333,47.76668528
"Pushchino","34","1",33.38333333,54.24278592
"Pushchino","34","1",34.38333333,62.40120122
"Pushchino","34","1",35.38333333,70.92028414
"Pushchino","34","1",36.38333333,79.12704872
"Pushchino","34","1",37.38333333,87.97136312
"Pushchino","34","1",38.38333333,92.79938399
"Pushchino","34","1",39.38333333,94.80662983
"Pushchino","34","1",40.38333333,85.01334822
"Pushchino","34","1",41.38333333,71.78516565
"Pushchino","34","1",42.38333333,62.72793424
"Pushchino","34","1",43.38333333,47.73365161
"Pushchino","34","1",44.38333333,39.93770574
"Pushchino","34","1",45.38333333,34.97184438
"Pushchino","34","1",46.38333333,30.14652627
"Pushchino","34","1",47.38333333,23.74700368
"Pushchino","34","1",48.38333333,19.97335746
"Pushchino","34","1",49.38333333,19.30517643
"Pushchino","34","1",50.38333333,16.64476486
"Pushchino","34","1",51.38333333,20.09948601
"Pushchino","34","1",52.38333333,17.13456407
"Pushchino","34","1",53.38333333,16.83215585
"Pushchino","34","1",54.38333333,16.46698366
"Pushchino","34","1",55.38333333,15.53483358
"Pushchino","34","1",56.38333333,15.7135157
"Pushchino","34","1",57.38333333,14.91740428
"Pushchino","34","1",58.38333333,14.25132539
"Pushchino","34","1",59.38333333,13.27533063
"Pushchino","34","1",60.38333333,13.09034208
"Pushchino","34","1",61.38333333,12.63808112
"Pushchino","34","1",62.38333333,11.30592334
"Pushchino","34","1",63.38333333,11.61824167
"Pushchino","34","1",64.38333333,10.3209194
"Pushchino","34","1",65.38333333,11.22784376
"Pushchino","34","1",66.38333333,11.25126764
"Pushchino","34","1",67.38333333,9.507089919
"Pushchino","34","1",68.38333333,10.91612605
"Pushchino","34","2",1.4,4.974870541
"Pushchino","34","2",2.4,5.49680251
"Pushchino","34","2",3.4,8.073728993
"Pushchino","34","2",4.4,7.356598071
"Pushchino","34","2",5.4,5.824736751
"Pushchino","34","2",6.4,6.174293029
"Pushchino","34","2",7.4,6.45778197
"Pushchino","34","2",8.4,6.313635051
"Pushchino","34","2",9.4,5.789901246
"Pushchino","34","2",10.4,6.892024563
"Pushchino","34","2",11.4,7.243382678
"Pushchino","34","2",12.4,4.251433192
"Pushchino","34","2",13.4,7.826276782
"Pushchino","34","2",14.4,7.229268293
"Pushchino","34","2",15.4,7.1160529
"Pushchino","34","2",16.4,6.446070033
"Pushchino","34","2",17.4,12.09753017
"Pushchino","34","2",18.4,11.38520415
"Pushchino","34","2",19.4,9.791179471
"Pushchino","34","2",20.4,15.98949699
"Pushchino","34","2",21.4,12.73237723
"Pushchino","34","2",22.4,16.96669298
"Pushchino","34","2",23.4,16.34986428
"Pushchino","34","2",24.4,19.77695728
"Pushchino","34","2",25.4,22.09171656
"Pushchino","34","2",26.4,24.31278033
"Pushchino","34","2",27.4,28.68884055
"Pushchino","34","2",28.4,33.17571371
"Pushchino","34","2",29.4,35.12379926
"Pushchino","34","2",30.4,41.28668066
"Pushchino","34","2",31.4,48.28801663
"Pushchino","34","2",32.4,53.13826015
"Pushchino","34","2",33.4,60.97504764
"Pushchino","34","2",34.4,70.95632087
"Pushchino","34","2",35.4,79.58261305
"Pushchino","34","2",36.4,93.8321366
"Pushchino","34","2",37.4,93.33513004
"Pushchino","34","2",38.4,108.2639459
"Pushchino","34","2",39.4,97.00997555
"Pushchino","34","2",40.4,85.09773423
"Pushchino","34","2",41.4,66.19316611
"Pushchino","34","2",42.4,52.21091497
"Pushchino","34","2",43.4,38.25899474
"Pushchino","34","2",44.4,32.94567925
"Pushchino","34","2",45.4,30.67206191
"Pushchino","34","2",46.4,16.91323849
"Pushchino","34","2",47.4,20.95896202
"Pushchino","34","2",48.4,18.63098928
"Pushchino","34","2",49.4,18.21026046
"Pushchino","34","2",50.4,15.29308719
"Pushchino","34","2",51.4,18.16851791
"Pushchino","34","2",52.4,16.4495659
"Pushchino","34","2",53.4,16.34475908
"Pushchino","34","2",54.4,16.23274491
"Pushchino","34","2",55.4,14.59938014
"Pushchino","34","2",56.4,15.4075038
"Pushchino","34","2",57.4,14.80569042
"Pushchino","34","2",58.4,12.49573604
"Pushchino","34","2",59.4,13.24980461
"Pushchino","34","2",60.4,13.21016421
"Pushchino","34","2",61.4,11.743169
"Pushchino","34","2",62.4,10.55695998
"Pushchino","34","2",63.4,10.63804262
"Pushchino","34","2",64.4,11.00381543
"Pushchino","34","2",65.4,11.46448496
"Pushchino","34","2",66.4,12.04827998
"Pushchino","34","2",67.4,10.08187576
"Pushchino","34","2",68.4,10.89750707
"Pushchino","34","3",1.416666667,4.935230138
"Pushchino","34","3",2.416666667,5.164063372
"Pushchino","34","3",3.416666667,4.435520819
"Pushchino","34","3",4.416666667,3.946021907
"Pushchino","34","3",5.416666667,5.918432248
"Pushchino","34","3",6.416666667,6.081198144
"Pushchino","34","3",7.416666667,5.957472039
"Pushchino","34","3",8.416666667,6.21183129
"Pushchino","34","3",9.416666667,5.325027432
"Pushchino","34","3",10.41666667,5.738849212
"Pushchino","34","3",11.41666667,6.220840472
"Pushchino","34","3",12.41666667,5.595903517
"Pushchino","34","3",13.41666667,7.708556798
"Pushchino","34","3",14.41666667,8.378539665
"Pushchino","34","3",15.41666667,9.632617861
"Pushchino","34","3",16.41666667,10.16956513
"Pushchino","34","3",17.41666667,10.02902189
"Pushchino","34","3",18.41666667,9.701087647
"Pushchino","34","3",19.41666667,9.870159971
"Pushchino","34","3",20.41666667,15.87808343
"Pushchino","34","3",21.41666667,9.056030185
"Pushchino","34","3",22.41666667,15.58828806
"Pushchino","34","3",23.41666667,17.15138122
"Pushchino","34","3",24.41666667,20.21059926
"Pushchino","34","3",25.41666667,23.67853389
"Pushchino","34","3",26.41666667,24.76804435
"Pushchino","34","3",27.41666667,31.17357306
"Pushchino","34","3",28.41666667,33.40004235
"Pushchino","34","3",29.41666667,38.41935819
"Pushchino","34","3",30.41666667,42.03324157
"Pushchino","34","3",31.41666667,48.80093942
"Pushchino","34","3",32.41666667,55.56923788
"Pushchino","34","3",33.41666667,63.73275839
"Pushchino","34","3",34.41666667,73.11672281
"Pushchino","34","3",35.41666667,84.29201301
"Pushchino","34","3",36.41666667,94.10931911
"Pushchino","34","3",37.41666667,100.3478776
"Pushchino","34","3",38.41666667,100.0451691
"Pushchino","34","3",39.41666667,92.34652242
"Pushchino","34","3",40.41666667,71.9458294
"Pushchino","34","3",41.41666667,56.2467284
"Pushchino","34","3",42.41666667,45.49937436
"Pushchino","34","3",43.41666667,36.92143146
"Pushchino","34","3",44.41666667,28.64920015
"Pushchino","34","3",45.41666667,27.2149383
"Pushchino","34","3",46.41666667,20.78658633
"Pushchino","34","3",47.41666667,18.4988546
"Pushchino","34","3",48.41666667,19.10847595
"Pushchino","34","3",49.41666667,17.0814099
"Pushchino","34","3",50.41666667,15.51381215
"Pushchino","34","3",51.41666667,16.5726914
"Pushchino","34","3",52.41666667,16.06877779
"Pushchino","34","3",53.41666667,15.8813868
"Pushchino","34","3",54.41666667,15.82012436
"Pushchino","34","3",55.41666667,14.74472828
"Pushchino","34","3",56.41666667,14.39967659
"Pushchino","34","3",57.41666667,14.05973011
"Pushchino","34","3",58.41666667,13.81468035
"Pushchino","34","3",59.41666667,13.01826862
"Pushchino","34","3",60.41666667,13.55942018
"Pushchino","34","3",61.41666667,12.33897626
"Pushchino","34","3",62.41666667,9.744331723
"Pushchino","34","3",63.41666667,8.978551216
"Pushchino","34","3",64.41666667,11.98131172
"Pushchino","34","3",65.41666667,11.24315937
"Pushchino","34","3",66.41666667,11.80202899
"Pushchino","34","3",67.41666667,9.474656862
"Pushchino","34","3",68.41666667,8.628394325
"Pushchino","34","3",69.41666667,11.23805417
"Pushchino","34","3",70.41666667,6.748177951
"Pushchino","35","1",1.3,5.200100102
"Pushchino","35","1",2.3,4.522309277
"Pushchino","35","1",3.3,4.618106917
"Pushchino","35","1",4.3,4.594983348
"Pushchino","35","1",5.3,5.182081737
"Pushchino","35","1",6.3,5.486592103
"Pushchino","35","1",7.3,5.675784935
"Pushchino","35","1",8.3,5.616924943
"Pushchino","35","1",9.3,3.087146515
"Pushchino","35","1",10.3,5.246947851
"Pushchino","35","1",11.3,6.018133867
"Pushchino","35","1",12.3,7.167705546
"Pushchino","35","1",13.3,6.488713496
"Pushchino","35","1",14.3,6.851182936
"Pushchino","35","1",15.3,8.005259206
"Pushchino","35","1",16.3,6.978813021
"Pushchino","35","1",17.3,7.470414076
"Pushchino","35","1",18.3,7.880031571
"Pushchino","35","1",19.3,7.075811885
"Pushchino","35","1",20.3,13.02397444
"Pushchino","35","1",21.3,7.096232699
"Pushchino","35","1",22.3,10.59539916
"Pushchino","35","1",23.3,10.75155832
"Pushchino","35","1",24.3,14.05973011
"Pushchino","35","1",25.3,16.84116503
"Pushchino","35","1",26.3,17.04537317
"Pushchino","35","1",27.3,19.0273933
"Pushchino","35","1",28.3,22.19862552
"Pushchino","35","1",29.3,23.35240149
"Pushchino","35","1",30.3,26.281587
"Pushchino","35","1",31.3,29.82940305
"Pushchino","35","1",32.3,34.03789247
"Pushchino","35","1",33.3,39.08303463
"Pushchino","35","1",34.3,42.57589466
"Pushchino","35","1",35.3,48.29942826
"Pushchino","35","1",36.3,53.43646409
"Pushchino","35","1",37.3,58.39121412
"Pushchino","35","1",38.3,67.99049801
"Pushchino","35","1",39.3,78.48799738
"Pushchino","35","1",40.3,84.44486881
"Pushchino","35","1",41.3,91.06001117
"Pushchino","35","1",42.3,97.44722121
"Pushchino","35","1",43.3,91.28283828
"Pushchino","35","1",44.3,81.03879724
"Pushchino","35","1",45.3,64.3751131
"Pushchino","35","1",46.3,50.94512484
"Pushchino","35","1",47.3,42.64346353
"Pushchino","35","1",48.3,34.34660712
"Pushchino","35","1",49.3,28.32967448
"Pushchino","35","1",50.3,24.91939862
"Pushchino","35","1",51.3,24.54701908
"Pushchino","35","1",54.3,21.98390667
"Pushchino","35","1",55.3,20.4100025
"Pushchino","35","1",56.3,19.36974224
"Pushchino","35","1",57.3,17.60063911
"Pushchino","35","1",58.3,17.38051476
"Pushchino","35","1",59.3,16.74506709
"Pushchino","35","1",60.3,15.43993686
"Pushchino","35","1",61.3,15.23062352
"Pushchino","35","1",62.3,14.55583576
"Pushchino","35","1",63.3,13.44890754
"Pushchino","35","1",64.3,9.441623193
"Pushchino","35","1",65.3,10.36116041
"Pushchino","35","1",66.3,12.15639017
"Pushchino","35","1",67.3,11.86028837
"Pushchino","35","1",68.3,11.81374093
"Pushchino","35","1",69.3,11.29751477
"Pushchino","35","1",70.3,8.760529001
"Pushchino","35","2",1.333333333,4.641230485
"Pushchino","35","2",2.333333333,5.207307448
"Pushchino","35","2",3.333333333,4.905499836
"Pushchino","35","2",4.333333333,5.218118467
"Pushchino","35","2",5.333333333,5.984799892
"Pushchino","35","2",6.333333333,5.131630316
"Pushchino","35","2",7.333333333,5.695905442
"Pushchino","35","2",8.333333333,5.504610468
"Pushchino","35","2",9.333333333,3.584453385
"Pushchino","35","2",10.33333333,6.765896009
"Pushchino","35","2",11.33333333,6.967101084
"Pushchino","35","2",12.33333333,6.513638901
"Pushchino","35","2",13.33333333,6.455079215
"Pushchino","35","2",14.33333333,6.450574624
"Pushchino","35","2",15.33333333,7.265004716
"Pushchino","35","2",16.33333333,6.666795003
"Pushchino","35","2",17.33333333,7.1160529
"Pushchino","35","2",18.33333333,7.875827286
"Pushchino","35","2",19.33333333,7.192931257
"Pushchino","35","2",20.33333333,12.16239629
"Pushchino","35","2",21.33333333,7.183321462
"Pushchino","35","2",22.33333333,10.07046413
"Pushchino","35","2",23.33333333,12.48672686
"Pushchino","35","2",24.33333333,14.82551062
"Pushchino","35","2",25.33333333,16.32253643
"Pushchino","35","2",26.33333333,18.07842609
"Pushchino","35","2",27.33333333,21.78059946
"Pushchino","35","2",28.33333333,20.52652126
"Pushchino","35","2",29.33333333,25.17736154
"Pushchino","35","2",30.33333333,27.6888213
"Pushchino","35","2",31.33333333,32.05016652
"Pushchino","35","2",32.33333333,35.71960652
"Pushchino","35","2",33.33333333,40.99628467
"Pushchino","35","2",34.33333333,45.80688779
"Pushchino","35","2",35.33333333,51.92892756
"Pushchino","35","2",36.33333333,58.10922671
"Pushchino","35","2",37.33333333,64.70695132
"Pushchino","35","2",38.33333333,73.41282461
"Pushchino","35","2",39.33333333,81.99076751
"Pushchino","35","2",40.33333333,86.87014072
"Pushchino","35","2",41.33333333,89.81524246
"Pushchino","35","2",42.33333333,88.85876759
"Pushchino","35","2",43.33333333,76.80778486
"Pushchino","35","2",44.33333333,64.17901323
"Pushchino","35","2",45.33333333,50.38415308
"Pushchino","35","2",46.33333333,37.83856623
"Pushchino","35","2",47.33333333,31.91052419
"Pushchino","35","2",48.33333333,27.09962077
"Pushchino","35","2",49.33333333,24.08124435
"Pushchino","35","2",50.33333333,20.56916473
"Pushchino","35","2",51.33333333,20.60700329
"Pushchino","35","2",54.33333333,19.00817372
"Pushchino","35","2",55.33333333,18.25080178
"Pushchino","35","2",56.33333333,17.45919495
"Pushchino","35","2",57.33333333,16.38920438
"Pushchino","35","2",58.33333333,15.57687643
"Pushchino","35","2",59.33333333,15.62943
"Pushchino","35","2",60.33333333,14.05732766
"Pushchino","35","2",61.33333333,14.00297226
"Pushchino","35","2",62.33333333,13.21647063
"Pushchino","35","2",63.33333333,12.3753133
"Pushchino","35","2",64.33333333,9.632617861
"Pushchino","35","2",65.33333333,8.473136081
"Pushchino","35","2",66.33333333,11.56238474
"Pushchino","35","2",67.33333333,11.39211119
"Pushchino","35","2",68.33333333,11.63535912
"Pushchino","35","2",69.33333333,8.612778409
"Pushchino","35","2",70.33333333,10.27767532
"Pushchino","35","2",71.33333333,12.25068628
"Pushchino","35","2",72.33333333,8.295955493
"Pushchino","35","3",1.333333333,4.814507094
"Pushchino","35","3",2.333333333,5.395299055
"Pushchino","35","3",3.333333333,4.631320384
"Pushchino","35","3",4.333333333,5.055953183
"Pushchino","35","3",5.333333333,5.189289083
"Pushchino","35","3",6.333333333,4.836129132
"Pushchino","35","3",7.333333333,4.91901361
"Pushchino","35","3",8.333333333,5.734644927
"Pushchino","35","3",9.333333333,5.084782567
"Pushchino","35","3",10.33333333,6.43706085
"Pushchino","35","3",11.33333333,6.193812925
"Pushchino","35","3",12.33333333,5.885999191
"Pushchino","35","3",13.33333333,5.914528269
"Pushchino","35","3",14.33333333,6.148767013
"Pushchino","35","3",15.33333333,6.846978651
"Pushchino","35","3",16.33333333,6.364987391
"Pushchino","35","3",17.33333333,7.193231563
"Pushchino","35","3",18.33333333,6.85628814
"Pushchino","35","3",19.33333333,6.717246424
"Pushchino","35","3",20.33333333,11.40202129
"Pushchino","35","3",21.33333333,9.586971336
"Pushchino","35","3",22.33333333,8.89927041
"Pushchino","35","3",23.33333333,8.330490692
"Pushchino","35","3",24.33333333,13.02127168
"Pushchino","35","3",25.33333333,13.16361676
"Pushchino","35","3",26.33333333,16.91323849
"Pushchino","35","3",27.33333333,17.77151327
"Pushchino","35","3",28.33333333,19.13910717
"Pushchino","35","3",29.33333333,21.64606233
"Pushchino","35","3",30.33333333,24.37224094
"Pushchino","35","3",31.33333333,27.67020232
"Pushchino","35","3",32.33333333,30.56815601
"Pushchino","35","3",33.33333333,34.6961634
"Pushchino","35","3",34.33333333,39.06381504
"Pushchino","35","3",35.33333333,44.98464974
"Pushchino","35","3",36.33333333,48.31444357
"Pushchino","35","3",37.33333333,55.47133809
"Pushchino","35","3",38.33333333,62.4444453
"Pushchino","35","3",39.33333333,69.00973685
"Pushchino","35","3",40.33333333,75.60145533
"Pushchino","35","3",41.33333333,82.17996034
"Pushchino","35","3",42.33333333,86.01516931
"Pushchino","35","3",43.33333333,81.78535815
"Pushchino","35","3",44.33333333,72.46866229
"Pushchino","35","3",45.33333333,64.64719041
"Pushchino","35","3",46.33333333,53.70914201
"Pushchino","35","3",47.33333333,46.2171059
"Pushchino","35","3",48.33333333,38.1628968
"Pushchino","35","3",49.33333333,34.06792308
"Pushchino","35","3",50.33333333,28.32306774
"Pushchino","35","3",51.33333333,25.02330452
"Pushchino","35","3",52.33333333,23.24128824
"Pushchino","35","3",53.33333333,21.48690011
